	0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22	 23	 24	 25	 26	 27	 28	 29	 30	 31	 32	 33	 34	 35	 36	 37	 38	 39	 40	 41	 42	 43	 44	 45	 46	 47	 48	 49	 50	 51	 52	 53	 54	 55	 56	 57	 58	 59	 60	 61	 62	 63	 64	 65	 66	 67	 68	 69	 70	 71	 72	 73	 74	 75	 76	 77	 78	 79	 80	 81	 82	 83	 84	 85	 86	 87	 88	 89	 90	 91	 92	 93	 94	 95	 96	 97	 98	 99	 100	 101	 102	 103	 104	 105	 106	 107	 108	 109	 110	 111	 112	 113	 114	 115	 116	 117	 118	 119	 120	 121	 122	 123	 124	 125	 126	 127	 128	 129	 130	 131	 132	 133	 134	 135	 136	 137	 138	 139	 140	 141	 142	 143	 144	 145	 146	 147	 148	 149	 150	 151	 152	 153	 154	 155	 156	 157	 158	 159	 160	 161	 162	 163	 164	 165	 166	 167	 168	 169	 170	 171	 172	 173	 174	 175	 176	 177	 178	 179	 180	 181	 182	 183	 184	 185	 186	 187	 188	 189	 190	 191	 192	 193	 194	 195	 196	 197	 198	 199	 200	 201	 202	 203	 204	 205	 206	 207	 208	 209	 210	 211	 212	 213	 214	 215	 216	 217	 218	 219	 220	 221	 222	 223	 224	 225	 226	 227	 228	 229	 230	 231	 232	 233	 234	 235	 236	 237	 238	 239	 240	 241	 242	 243	 244	 245	 246	 247	 248	 249	 250	 251	 252	 253	 254	 255
133	 128	 130	 130	 128	 132	 142	 122	 128	 128	 122	 126	 124	 128	 122	 130	 112	 134	 136	 132	 122	 122	 132	 132	 130	 122	 132	 132	 138	 114	 124	 136	 126	 128	 134	 130	 132	 116	 138	 138	 124	 136	 134	 126	 112	 128	 118	 122	 116	 126	 132	 132	 126	 106	 128	 124	 134	 122	 120	 116	 126	 130	 120	 136	 122	 126	 116	 120	 138	 130	 128	 136	 130	 122	 128	 136	 130	 138	 128	 132	 126	 140	 130	 106	 132	 128	 126	 130	 132	 124	 130	 126	 128	 132	 122	 122	 124	 130	 140	 124	 130	 118	 128	 124	 130	 126	 136	 132	 146	 134	 136	 120	 110	 128	 138	 134	 148	 124	 134	 134	 116	 112	 138	 130	 136	 120	 138	 126	 140	 136	 126	 126	 128	 128	 126	 122	 132	 128	 134	 138	 132	 124	 130	 122	 132	 138	 144	 132	 126	 122	 136	 144	 114	 118	 108	 116	 134	 130	 120	 124	 126	 116	 118	 138	 136	 132	 134	 126	 124	 132	 118	 134	 140	 112	 138	 134	 132	 126	 128	 128	 134	 126	 128	 124	 130	 130	 132	 144	 142	 134	 112	 144	 134	 130	 124	 128	 134	 130	 132	 140	 122	 134	 120	 128	 118	 138	 140	 144	 134	 124	 134	 118	 132	 132	 118	 130	 120	 116	 134	 122	 136	 120	 122	 114	 128	 122	 144	 136	 122	 130	 136	 124	 126	 126	 124	 128	 130	 130	 136	 144	 138	 132	 122	 150	 128	 124	 130	 114	 140	 124	 122	 130	 124	 152	 126	 114	 132
134	 128	 134	 114	 120	 124	 134	 130	 140	 134	 124	 112	 126	 138	 132	 136	 122	 118	 112	 128	 130	 126	 124	 132	 138	 120	 130	 138	 116	 136	 134	 134	 132	 128	 138	 142	 128	 120	 118	 146	 120	 122	 132	 136	 130	 146	 128	 124	 122	 134	 140	 132	 122	 122	 132	 140	 134	 132	 122	 114	 128	 136	 130	 138	 124	 138	 112	 136	 134	 134	 136	 128	 138	 120	 142	 126	 132	 124	 142	 126	 144	 136	 122	 134	 136	 120	 134	 138	 120	 138	 124	 128	 122	 130	 128	 124	 114	 118	 136	 136	 122	 134	 132	 124	 138	 112	 130	 130	 124	 112	 126	 118	 124	 132	 138	 126	 124	 136	 138	 126	 136	 122	 128	 132	 138	 126	 128	 132	 118	 124	 126	 134	 120	 132	 114	 130	 128	 118	 128	 128	 130	 126	 132	 124	 122	 118	 140	 128	 142	 138	 124	 144	 122	 124	 122	 134	 132	 128	 122	 118	 144	 124	 130	 122	 120	 112	 114	 106	 132	 138	 136	 112	 126	 134	 128	 120	 130	 134	 136	 124	 126	 134	 132	 128	 126	 120	 130	 118	 120	 128	 118	 130	 144	 134	 128	 132	 134	 134	 116	 128	 134	 128	 130	 126	 144	 128	 134	 122	 128	 120	 126	 142	 116	 124	 134	 134	 128	 134	 132	 124	 130	 122	 124	 148	 142	 122	 128	 132	 122	 126	 136	 124	 134	 128	 126	 130	 136	 124	 126	 130	 124	 124	 150	 134	 136	 116	 114	 138	 128	 110	 128	 112	 130	 126	 132	 140	 130
135	 128	 114	 126	 128	 134	 128	 128	 146	 126	 132	 116	 146	 128	 134	 130	 136	 128	 130	 138	 124	 138	 132	 120	 138	 134	 132	 120	 126	 124	 122	 130	 144	 128	 122	 138	 124	 130	 140	 128	 122	 118	 132	 128	 126	 132	 138	 146	 128	 132	 134	 130	 124	 130	 132	 124	 142	 122	 120	 136	 134	 132	 122	 126	 140	 126	 136	 124	 110	 112	 114	 122	 140	 140	 130	 138	 112	 122	 144	 116	 130	 130	 132	 124	 134	 120	 130	 134	 128	 128	 134	 122	 128	 130	 136	 128	 142	 118	 128	 120	 130	 116	 126	 122	 124	 116	 122	 142	 140	 126	 124	 140	 122	 118	 128	 140	 118	 128	 122	 130	 148	 140	 138	 122	 128	 130	 120	 140	 130	 128	 126	 110	 132	 130	 120	 124	 130	 118	 120	 132	 134	 116	 118	 126	 120	 136	 134	 130	 136	 126	 132	 124	 130	 110	 120	 120	 130	 128	 138	 126	 128	 128	 134	 122	 128	 126	 132	 124	 138	 142	 136	 128	 146	 136	 122	 142	 128	 116	 130	 130	 128	 126	 124	 136	 126	 138	 116	 128	 130	 128	 130	 130	 132	 150	 132	 124	 138	 124	 130	 126	 124	 116	 126	 130	 116	 134	 128	 128	 122	 138	 128	 124	 130	 116	 114	 122	 128	 144	 122	 138	 124	 134	 128	 132	 126	 126	 140	 120	 126	 128	 142	 110	 124	 124	 134	 134	 128	 138	 124	 120	 130	 134	 116	 132	 122	 148	 114	 126	 140	 116	 118	 130	 116	 126	 136	 136	 138
136	 128	 126	 126	 132	 130	 124	 140	 126	 142	 124	 136	 134	 136	 138	 126	 128	 116	 138	 118	 116	 118	 128	 116	 134	 138	 120	 136	 134	 140	 118	 134	 128	 114	 136	 124	 122	 136	 130	 126	 144	 128	 126	 118	 132	 126	 136	 128	 138	 134	 140	 116	 130	 140	 126	 134	 128	 140	 130	 118	 124	 130	 124	 136	 114	 134	 128	 124	 134	 124	 138	 134	 132	 104	 130	 138	 140	 126	 132	 116	 130	 118	 120	 112	 130	 140	 122	 122	 136	 120	 114	 126	 128	 118	 132	 128	 134	 120	 130	 122	 132	 130	 136	 120	 126	 122	 124	 136	 130	 116	 122	 134	 132	 136	 130	 126	 120	 130	 128	 124	 138	 138	 116	 124	 126	 124	 130	 114	 128	 134	 124	 132	 138	 132	 126	 126	 120	 140	 130	 118	 132	 122	 124	 112	 122	 122	 128	 124	 130	 136	 122	 134	 120	 144	 126	 142	 132	 118	 136	 144	 138	 124	 130	 126	 132	 110	 128	 124	 126	 122	 120	 120	 126	 124	 126	 134	 128	 120	 102	 126	 124	 122	 140	 124	 126	 134	 116	 136	 142	 128	 122	 110	 128	 128	 114	 142	 136	 114	 128	 132	 122	 130	 116	 124	 142	 140	 130	 138	 128	 136	 122	 122	 132	 122	 112	 128	 126	 114	 124	 128	 122	 132	 138	 118	 124	 118	 128	 136	 122	 124	 138	 130	 120	 128	 130	 126	 128	 126	 124	 128	 126	 118	 136	 124	 102	 124	 138	 118	 140	 120	 122	 138	 124	 126	 132	 132	 138
137	 128	 126	 134	 132	 132	 130	 134	 124	 114	 124	 124	 142	 122	 132	 128	 138	 138	 116	 112	 130	 142	 128	 128	 130	 120	 126	 130	 136	 136	 134	 126	 132	 118	 128	 144	 138	 126	 136	 132	 134	 132	 114	 130	 136	 120	 118	 130	 128	 132	 114	 126	 132	 132	 122	 138	 112	 110	 128	 124	 126	 130	 124	 124	 126	 118	 128	 120	 138	 146	 124	 144	 122	 124	 122	 122	 120	 116	 130	 126	 132	 112	 118	 122	 128	 116	 130	 138	 128	 138	 132	 128	 130	 114	 148	 132	 118	 120	 118	 126	 116	 128	 126	 130	 128	 138	 132	 124	 134	 134	 128	 132	 118	 126	 144	 124	 126	 134	 128	 128	 130	 132	 130	 142	 132	 136	 126	 126	 132	 122	 136	 128	 126	 122	 120	 124	 146	 128	 130	 122	 132	 116	 118	 106	 124	 128	 130	 126	 120	 128	 122	 138	 116	 130	 136	 116	 122	 126	 124	 124	 114	 124	 142	 134	 136	 128	 130	 118	 128	 118	 132	 132	 122	 134	 132	 128	 126	 118	 132	 120	 126	 114	 120	 128	 134	 108	 118	 130	 140	 124	 142	 126	 120	 132	 126	 126	 144	 124	 134	 114	 124	 118	 124	 124	 130	 138	 128	 124	 122	 122	 120	 116	 130	 138	 128	 144	 142	 128	 138	 118	 104	 116	 134	 134	 120	 138	 128	 136	 118	 126	 132	 120	 142	 128	 122	 138	 132	 120	 146	 142	 128	 124	 126	 138	 124	 128	 122	 138	 124	 134	 124	 128	 126	 118	 132	 124	 122
138	 128	 114	 114	 120	 120	 118	 126	 120	 128	 118	 130	 132	 120	 130	 126	 140	 126	 128	 108	 122	 130	 120	 132	 126	 114	 136	 144	 122	 118	 136	 120	 134	 130	 136	 132	 134	 130	 140	 128	 126	 122	 124	 124	 146	 130	 128	 128	 122	 116	 122	 130	 124	 128	 130	 122	 120	 136	 138	 118	 116	 124	 114	 118	 128	 130	 132	 124	 130	 130	 136	 128	 130	 130	 120	 140	 126	 122	 124	 120	 126	 128	 122	 126	 132	 124	 130	 142	 136	 132	 146	 130	 132	 120	 122	 122	 136	 128	 150	 130	 132	 120	 122	 134	 124	 120	 122	 122	 128	 112	 118	 126	 128	 130	 128	 120	 138	 118	 120	 120	 134	 134	 128	 140	 130	 122	 112	 140	 134	 122	 132	 136	 134	 134	 116	 136	 130	 130	 120	 128	 130	 126	 128	 128	 118	 116	 134	 118	 132	 132	 146	 122	 140	 128	 126	 130	 132	 128	 130	 134	 132	 124	 122	 130	 124	 120	 130	 138	 120	 116	 134	 138	 112	 120	 142	 122	 124	 122	 144	 132	 126	 122	 132	 128	 134	 142	 136	 120	 126	 118	 124	 124	 118	 132	 134	 122	 128	 120	 134	 130	 124	 124	 122	 130	 124	 120	 138	 130	 136	 142	 128	 128	 142	 134	 124	 124	 134	 106	 136	 140	 142	 138	 116	 128	 118	 122	 128	 128	 114	 142	 120	 128	 142	 114	 124	 136	 118	 134	 108	 136	 122	 136	 142	 122	 132	 128	 114	 126	 124	 124	 134	 126	 116	 148	 130	 130	 116
139	 128	 122	 134	 116	 110	 120	 128	 126	 136	 122	 134	 116	 138	 124	 132	 130	 140	 138	 130	 116	 134	 124	 136	 130	 124	 122	 122	 116	 122	 128	 132	 134	 126	 128	 132	 130	 124	 126	 134	 132	 130	 116	 128	 118	 132	 118	 118	 124	 122	 128	 128	 130	 124	 138	 118	 144	 126	 124	 140	 142	 116	 122	 118	 128	 138	 124	 116	 138	 132	 118	 114	 136	 138	 124	 132	 130	 128	 114	 110	 124	 130	 128	 124	 126	 128	 134	 126	 120	 138	 128	 132	 134	 116	 146	 114	 124	 120	 130	 122	 128	 138	 116	 120	 126	 116	 134	 134	 124	 130	 132	 112	 134	 120	 126	 122	 124	 134	 116	 132	 126	 132	 138	 134	 144	 126	 124	 124	 126	 118	 128	 120	 126	 136	 130	 134	 124	 114	 132	 124	 130	 128	 114	 118	 140	 146	 120	 132	 134	 120	 118	 118	 128	 126	 132	 136	 130	 112	 126	 134	 136	 124	 126	 126	 132	 118	 136	 140	 130	 124	 126	 134	 132	 146	 132	 128	 126	 128	 142	 130	 116	 118	 124	 140	 134	 136	 142	 130	 132	 138	 136	 120	 146	 128	 138	 134	 140	 126	 120	 136	 126	 132	 126	 122	 136	 118	 128	 128	 142	 128	 110	 118	 128	 122	 128	 132	 118	 132	 138	 122	 116	 130	 128	 108	 126	 118	 120	 132	 122	 116	 118	 142	 132	 126	 120	 124	 130	 128	 138	 122	 128	 118	 124	 132	 126	 120	 134	 114	 132	 134	 140	 116	 134	 124	 122	 150	 128
140	 128	 130	 118	 124	 132	 134	 118	 124	 142	 132	 108	 126	 122	 128	 124	 126	 126	 128	 124	 138	 138	 116	 132	 122	 124	 130	 122	 116	 128	 126	 146	 132	 124	 130	 126	 128	 120	 134	 134	 128	 134	 128	 128	 126	 138	 124	 120	 126	 134	 108	 128	 106	 130	 136	 104	 130	 128	 138	 122	 128	 132	 126	 130	 136	 122	 128	 132	 142	 114	 128	 120	 122	 132	 126	 118	 140	 124	 142	 130	 128	 136	 134	 122	 132	 128	 126	 126	 120	 130	 116	 132	 138	 122	 124	 112	 118	 122	 124	 136	 118	 122	 124	 132	 114	 128	 118	 118	 128	 128	 134	 138	 132	 124	 134	 130	 128	 132	 118	 118	 124	 146	 112	 120	 130	 138	 128	 132	 134	 128	 118	 126	 120	 112	 118	 122	 116	 138	 132	 120	 126	 122	 132	 124	 130	 142	 124	 116	 126	 126	 116	 128	 130	 128	 130	 126	 116	 128	 138	 114	 128	 136	 122	 138	 120	 144	 122	 126	 132	 118	 124	 136	 130	 126	 124	 132	 150	 122	 132	 132	 130	 122	 132	 128	 126	 144	 126	 130	 140	 112	 126	 118	 128	 130	 132	 124	 130	 126	 120	 132	 130	 120	 126	 114	 132	 124	 122	 122	 132	 144	 146	 130	 128	 132	 134	 130	 128	 126	 132	 136	 130	 122	 128	 120	 146	 110	 132	 132	 134	 130	 136	 116	 118	 120	 130	 126	 140	 116	 142	 142	 124	 136	 142	 118	 128	 124	 138	 134	 136	 138	 132	 144	 118	 118	 120	 128	 126
141	 128	 122	 130	 136	 134	 116	 124	 126	 122	 116	 116	 130	 124	 130	 130	 132	 132	 122	 122	 140	 122	 124	 132	 138	 122	 136	 112	 130	 124	 142	 126	 124	 120	 130	 126	 124	 126	 140	 120	 130	 114	 124	 128	 118	 124	 130	 134	 128	 132	 138	 126	 136	 122	 124	 136	 150	 138	 120	 132	 142	 132	 134	 122	 128	 118	 132	 128	 138	 124	 126	 114	 120	 124	 146	 134	 128	 134	 120	 132	 130	 126	 128	 132	 130	 132	 130	 150	 120	 112	 130	 126	 116	 122	 112	 124	 126	 126	 132	 116	 126	 124	 118	 126	 132	 132	 130	 122	 116	 126	 120	 120	 118	 142	 136	 128	 126	 124	 114	 122	 124	 128	 138	 106	 112	 122	 136	 136	 122	 128	 126	 114	 132	 130	 124	 136	 126	 130	 120	 132	 118	 128	 122	 142	 140	 128	 130	 126	 132	 138	 128	 124	 126	 142	 128	 132	 130	 132	 146	 134	 104	 132	 138	 138	 140	 118	 136	 112	 134	 126	 124	 132	 118	 116	 134	 118	 132	 124	 150	 126	 132	 134	 132	 124	 110	 130	 124	 124	 122	 112	 118	 134	 120	 118	 128	 136	 134	 128	 134	 126	 128	 148	 126	 126	 132	 130	 128	 128	 130	 130	 120	 120	 130	 132	 126	 134	 124	 140	 138	 130	 124	 114	 140	 124	 122	 130	 124	 128	 118	 116	 138	 126	 120	 120	 130	 110	 140	 134	 132	 128	 122	 118	 140	 136	 122	 128	 122	 126	 124	 136	 134	 138	 124	 126	 120	 132	 122
142	 128	 130	 130	 132	 130	 124	 136	 138	 124	 134	 122	 140	 126	 128	 120	 122	 128	 122	 138	 132	 142	 136	 124	 126	 128	 138	 126	 112	 134	 128	 128	 122	 128	 122	 130	 124	 134	 128	 116	 118	 112	 130	 126	 136	 142	 128	 128	 130	 120	 130	 130	 140	 130	 132	 120	 130	 116	 142	 130	 116	 126	 128	 112	 130	 150	 128	 132	 134	 128	 122	 138	 116	 122	 124	 132	 118	 124	 142	 122	 132	 138	 124	 120	 114	 136	 130	 130	 124	 122	 124	 124	 126	 120	 114	 126	 128	 126	 128	 140	 134	 124	 118	 126	 136	 118	 128	 144	 122	 132	 134	 138	 148	 130	 132	 128	 138	 124	 126	 126	 128	 126	 112	 128	 130	 128	 130	 126	 120	 132	 122	 114	 128	 122	 136	 124	 106	 132	 122	 150	 124	 122	 136	 120	 142	 128	 134	 110	 124	 130	 120	 132	 138	 132	 130	 126	 124	 126	 124	 132	 122	 108	 138	 130	 136	 126	 140	 128	 126	 120	 134	 130	 128	 130	 128	 144	 118	 128	 134	 134	 132	 134	 132	 120	 118	 120	 150	 122	 120	 126	 132	 132	 130	 134	 132	 128	 126	 140	 138	 130	 120	 118	 116	 116	 122	 132	 130	 118	 132	 110	 124	 112	 126	 136	 126	 118	 132	 106	 128	 120	 118	 116	 130	 134	 132	 126	 132	 128	 118	 128	 126	 134	 108	 138	 128	 128	 126	 108	 122	 126	 124	 118	 132	 128	 126	 132	 130	 130	 136	 134	 124	 108	 138	 140	 130	 126	 132
143	 128	 130	 130	 132	 128	 126	 118	 116	 124	 122	 122	 128	 120	 122	 130	 124	 134	 124	 132	 130	 106	 132	 124	 126	 146	 132	 132	 118	 122	 136	 136	 134	 124	 130	 126	 132	 112	 130	 126	 128	 136	 122	 118	 128	 136	 142	 138	 136	 126	 128	 108	 118	 134	 124	 128	 142	 114	 128	 132	 130	 126	 120	 116	 126	 122	 124	 132	 142	 126	 124	 124	 130	 134	 124	 132	 122	 142	 120	 120	 146	 128	 134	 118	 140	 136	 130	 114	 124	 132	 142	 118	 120	 136	 142	 118	 132	 130	 120	 140	 122	 130	 132	 120	 130	 142	 120	 124	 134	 146	 128	 116	 130	 116	 134	 138	 124	 120	 142	 122	 128	 144	 134	 114	 128	 128	 130	 134	 128	 132	 122	 138	 128	 136	 114	 130	 124	 128	 130	 138	 148	 136	 134	 126	 132	 122	 124	 124	 134	 130	 128	 136	 126	 126	 124	 124	 122	 114	 132	 124	 142	 120	 146	 126	 136	 136	 118	 122	 120	 124	 130	 134	 116	 128	 130	 126	 120	 130	 128	 132	 122	 134	 128	 132	 118	 118	 112	 116	 110	 134	 116	 120	 118	 122	 128	 120	 134	 122	 132	 124	 126	 126	 120	 136	 130	 138	 128	 112	 134	 128	 114	 122	 124	 132	 146	 114	 128	 116	 122	 130	 128	 124	 134	 134	 136	 106	 132	 120	 122	 126	 124	 136	 142	 134	 132	 128	 110	 134	 128	 132	 126	 132	 114	 126	 124	 124	 134	 130	 124	 120	 138	 134	 128	 132	 122	 118	 132
144	 128	 138	 130	 144	 132	 138	 122	 132	 122	 124	 148	 130	 122	 128	 128	 130	 130	 128	 112	 130	 134	 128	 128	 126	 132	 138	 138	 140	 124	 118	 134	 124	 116	 122	 118	 144	 128	 130	 126	 132	 134	 116	 128	 122	 134	 120	 132	 130	 126	 128	 116	 138	 138	 120	 132	 134	 136	 130	 118	 124	 112	 142	 138	 132	 136	 118	 138	 124	 128	 114	 126	 116	 126	 132	 128	 114	 122	 140	 144	 126	 138	 124	 120	 126	 130	 120	 132	 126	 128	 122	 142	 132	 132	 122	 126	 144	 136	 146	 122	 120	 128	 142	 118	 136	 134	 120	 136	 134	 138	 136	 120	 130	 122	 128	 128	 122	 130	 124	 116	 130	 136	 134	 126	 136	 148	 126	 126	 132	 120	 122	 114	 136	 136	 118	 134	 120	 122	 124	 116	 130	 134	 124	 124	 126	 138	 128	 128	 138	 122	 124	 140	 130	 132	 138	 154	 140	 136	 114	 114	 120	 120	 134	 138	 124	 120	 130	 118	 132	 130	 144	 132	 126	 134	 120	 124	 138	 146	 124	 136	 134	 130	 120	 140	 134	 132	 126	 138	 128	 128	 126	 130	 124	 120	 142	 122	 116	 132	 126	 146	 128	 126	 116	 136	 122	 110	 112	 124	 122	 130	 124	 128	 126	 126	 124	 128	 130	 120	 130	 126	 132	 128	 134	 130	 116	 132	 134	 126	 116	 136	 126	 118	 128	 130	 132	 132	 130	 130	 128	 128	 138	 126	 124	 124	 126	 114	 116	 140	 130	 124	 138	 130	 124	 132	 110	 142	 132
145	 128	 130	 134	 116	 130	 132	 132	 122	 114	 144	 128	 130	 124	 138	 126	 136	 128	 130	 118	 124	 130	 116	 140	 122	 142	 116	 140	 126	 128	 118	 122	 132	 128	 130	 134	 132	 122	 116	 132	 130	 126	 124	 124	 126	 144	 118	 106	 140	 148	 126	 130	 112	 134	 120	 128	 142	 126	 124	 132	 126	 128	 134	 122	 132	 132	 138	 126	 128	 126	 132	 132	 126	 138	 116	 124	 122	 116	 126	 138	 144	 136	 126	 138	 132	 122	 128	 144	 130	 130	 132	 140	 122	 124	 126	 130	 136	 124	 130	 134	 136	 126	 124	 140	 126	 126	 120	 128	 126	 128	 114	 126	 124	 132	 130	 142	 128	 134	 140	 140	 142	 122	 132	 140	 130	 132	 134	 122	 128	 140	 134	 122	 136	 138	 124	 132	 114	 130	 152	 128	 130	 128	 126	 130	 132	 128	 138	 134	 124	 126	 128	 120	 126	 122	 136	 128	 130	 128	 134	 130	 132	 128	 122	 126	 124	 126	 120	 128	 134	 130	 120	 128	 130	 128	 134	 122	 100	 128	 130	 142	 124	 118	 120	 128	 134	 134	 124	 132	 126	 116	 106	 150	 120	 120	 118	 130	 132	 134	 140	 140	 142	 122	 124	 116	 114	 128	 138	 110	 124	 128	 126	 122	 132	 118	 124	 132	 126	 126	 136	 136	 134	 132	 134	 138	 120	 124	 122	 134	 136	 122	 136	 136	 114	 138	 124	 132	 130	 128	 130	 118	 140	 112	 134	 130	 116	 126	 132	 124	 134	 138	 140	 140	 130	 120	 122	 110	 124
146	 128	 130	 134	 136	 130	 128	 148	 138	 124	 122	 134	 124	 130	 132	 112	 130	 120	 118	 130	 136	 126	 136	 124	 118	 120	 122	 134	 120	 114	 136	 124	 138	 128	 130	 138	 132	 134	 132	 140	 122	 140	 122	 122	 136	 134	 120	 120	 130	 124	 122	 114	 128	 134	 128	 144	 130	 116	 118	 126	 136	 114	 120	 136	 126	 116	 134	 122	 132	 126	 132	 128	 118	 120	 118	 138	 136	 142	 136	 132	 118	 136	 142	 138	 128	 118	 128	 124	 126	 128	 122	 126	 128	 122	 128	 116	 138	 132	 142	 134	 112	 138	 120	 120	 126	 120	 126	 134	 132	 138	 124	 124	 126	 132	 130	 122	 128	 126	 128	 120	 138	 132	 118	 134	 136	 122	 120	 136	 126	 132	 118	 134	 128	 114	 144	 128	 126	 120	 118	 134	 116	 130	 132	 148	 126	 120	 118	 118	 116	 130	 124	 132	 134	 120	 122	 130	 124	 110	 132	 132	 122	 132	 142	 130	 124	 134	 124	 128	 126	 152	 126	 130	 112	 118	 128	 132	 110	 132	 122	 134	 116	 130	 132	 136	 138	 140	 134	 138	 132	 134	 132	 128	 134	 132	 126	 134	 128	 130	 128	 144	 134	 128	 134	 134	 132	 130	 132	 124	 110	 132	 130	 122	 128	 142	 128	 136	 138	 140	 110	 118	 136	 122	 136	 128	 134	 124	 134	 130	 132	 118	 148	 120	 134	 120	 126	 130	 136	 134	 120	 132	 142	 112	 126	 130	 128	 134	 136	 124	 118	 144	 130	 134	 128	 138	 136	 140	 122
147	 128	 130	 118	 120	 140	 126	 126	 128	 128	 122	 138	 124	 116	 142	 130	 132	 126	 120	 116	 126	 126	 120	 120	 130	 134	 136	 128	 138	 126	 144	 132	 126	 140	 130	 126	 124	 132	 130	 130	 136	 136	 118	 126	 124	 128	 134	 138	 128	 114	 144	 124	 130	 134	 124	 116	 130	 126	 132	 140	 130	 146	 128	 140	 122	 136	 114	 122	 140	 128	 122	 118	 120	 144	 138	 118	 128	 120	 130	 122	 116	 126	 120	 144	 130	 130	 124	 144	 114	 142	 136	 132	 126	 130	 124	 140	 118	 136	 126	 126	 132	 140	 122	 134	 116	 124	 114	 118	 148	 136	 118	 126	 132	 118	 124	 116	 138	 126	 108	 136	 134	 122	 112	 124	 122	 122	 120	 128	 134	 136	 122	 138	 124	 128	 122	 126	 120	 124	 126	 138	 132	 140	 150	 126	 128	 126	 120	 128	 138	 130	 132	 136	 138	 122	 132	 136	 122	 134	 120	 128	 138	 124	 122	 138	 128	 128	 126	 138	 144	 124	 122	 118	 148	 128	 126	 126	 108	 122	 128	 128	 126	 130	 136	 124	 122	 122	 128	 124	 130	 130	 136	 128	 134	 132	 134	 130	 124	 128	 138	 146	 132	 128	 122	 138	 132	 140	 126	 130	 132	 122	 124	 120	 130	 138	 116	 148	 134	 142	 136	 120	 130	 110	 128	 124	 126	 124	 130	 142	 132	 132	 122	 122	 128	 132	 130	 130	 136	 132	 130	 126	 132	 122	 112	 116	 122	 126	 132	 132	 138	 114	 128	 136	 126	 126	 140	 120	 126
148	 128	 126	 114	 120	 130	 128	 136	 110	 122	 132	 120	 130	 144	 138	 130	 140	 120	 122	 122	 124	 122	 124	 136	 138	 130	 120	 120	 118	 120	 126	 122	 120	 118	 124	 144	 118	 140	 130	 114	 136	 132	 126	 138	 124	 134	 112	 120	 138	 130	 124	 132	 134	 128	 122	 134	 136	 128	 118	 118	 124	 138	 128	 132	 122	 144	 146	 126	 128	 134	 128	 136	 130	 126	 124	 144	 118	 128	 134	 134	 132	 132	 130	 130	 120	 146	 120	 124	 122	 130	 132	 124	 142	 124	 118	 130	 124	 134	 128	 132	 118	 120	 138	 114	 124	 136	 134	 122	 120	 142	 132	 124	 130	 126	 116	 116	 138	 144	 126	 122	 136	 128	 130	 130	 124	 134	 128	 124	 126	 126	 120	 136	 146	 132	 134	 114	 132	 124	 138	 146	 136	 134	 140	 128	 126	 142	 124	 120	 126	 140	 130	 114	 128	 124	 134	 122	 132	 126	 128	 120	 138	 128	 130	 138	 132	 146	 124	 120	 122	 130	 128	 120	 134	 112	 118	 130	 136	 116	 122	 134	 124	 134	 132	 140	 122	 118	 128	 124	 126	 132	 134	 126	 136	 114	 136	 112	 142	 124	 130	 126	 108	 132	 142	 134	 128	 122	 132	 128	 138	 142	 128	 124	 126	 136	 122	 146	 116	 128	 142	 138	 128	 134	 132	 140	 130	 132	 130	 122	 136	 130	 128	 132	 114	 122	 116	 132	 118	 140	 134	 130	 132	 132	 126	 130	 132	 122	 116	 124	 126	 122	 120	 132	 130	 132	 130	 146	 128
149	 128	 118	 130	 136	 136	 130	 126	 112	 122	 128	 128	 110	 138	 140	 132	 134	 134	 116	 124	 122	 134	 136	 136	 130	 124	 122	 142	 116	 116	 126	 130	 140	 122	 132	 132	 118	 126	 132	 116	 122	 132	 118	 114	 132	 144	 134	 122	 120	 136	 122	 126	 136	 132	 130	 126	 140	 142	 120	 128	 122	 130	 128	 120	 142	 128	 122	 130	 132	 136	 134	 134	 132	 118	 136	 124	 126	 126	 124	 128	 118	 118	 128	 132	 134	 118	 132	 136	 134	 120	 122	 130	 132	 136	 118	 134	 124	 118	 116	 136	 150	 122	 132	 128	 130	 140	 138	 114	 136	 112	 146	 122	 140	 124	 122	 130	 112	 120	 130	 122	 124	 126	 140	 144	 118	 138	 124	 120	 122	 126	 136	 128	 122	 122	 136	 128	 118	 136	 114	 126	 128	 132	 138	 126	 132	 128	 130	 126	 144	 124	 130	 134	 116	 126	 128	 120	 114	 138	 136	 128	 126	 132	 146	 126	 132	 132	 126	 138	 132	 142	 132	 140	 130	 142	 120	 136	 138	 134	 140	 132	 114	 118	 136	 136	 138	 132	 130	 142	 124	 132	 118	 130	 124	 122	 128	 132	 130	 134	 128	 124	 118	 128	 126	 142	 124	 132	 126	 126	 128	 132	 138	 146	 128	 144	 122	 130	 124	 126	 124	 120	 118	 114	 124	 128	 130	 132	 142	 142	 136	 132	 122	 130	 128	 138	 132	 120	 122	 130	 128	 116	 130	 118	 128	 124	 118	 134	 140	 120	 134	 112	 122	 130	 116	 136	 134	 134	 116
